gene_name,gene_length,nucleotide_overlap,median_coverage,mean_coverage,reads_mapped,num_nts_in_reads
aub:LXB15_06570,888,150,0.0,0.1677927927927928,1,150
udi:ASNER_234,3219,150,0.0,0.04628766697732215,1,150
udi:ASNER_140,351,59,0.0,0.16524216524216523,1,59
udi:ASNER_035,1515,150,0.0,0.09834983498349835,1,150
tws:TW217,372,111,0.0,0.2956989247311828,1,111
tws:TW253,903,150,0.0,0.16500553709856036,1,150
tws:TW341,789,150,0.0,0.1888466413181242,1,150
mcat:MC25239_00403,714,150,0.0,0.20868347338935575,1,150
mcat:MC25239_00297,414,150,0.0,0.35990338164251207,1,150
mcat:MC25239_00550,2442,8,0.0,0.0028665028665028664,1,8
mcat:MC25239_01398,2010,150,0.0,0.07412935323383085,1,150
mcat:MC25239_01420,672,150,0.0,0.22172619047619047,1,150
pgy:AWU82_18205,1491,150,0.0,0.0999329309188464,1,150
pgy:AWU82_09110,1683,150,0.0,0.0885323826500297,1,150
pgy:AWU82_27360,627,46,0.0,0.07177033492822966,1,46
pgy:AWU82_27365,2031,101,0.0,0.049236829148202856,1,101
pgy:AWU82_26455,1347,65,0.0,0.047512991833704527,1,65
pgy:AWU82_26400,897,150,0.0,0.16610925306577481,1,150
pgy:AWU82_17715,840,131,0.0,0.15476190476190477,1,131
aeh:Mlg_0413,1359,150,0.0,0.10963944076526858,1,150
aeh:Mlg_0084,915,150,0.0,0.1628415300546448,1,150
aeh:Mlg_2668,1212,150,0.0,0.12293729372937294,1,150
aeh:Mlg_1383,2238,11,0.0,0.004468275245755138,1,11
aeh:Mlg_1384,321,63,0.0,0.19314641744548286,1,63
aeh:Mlg_2690,1122,150,0.0,0.13279857397504458,1,150
aeh:Mlg_1028,1929,143,0.0,0.0736132711249352,1,143
aeh:Mlg_1039,2004,150,0.0,0.07435129740518961,1,150
aeh:Mlg_1124,2382,150,0.0,0.06255247691015953,1,150
aeh:Mlg_0943,1446,150,0.0,0.10304287690179806,1,150
aeh:Mlg_0951,729,117,0.0,0.15912208504801098,1,117
aeh:Mlg_0952,1158,34,0.0,0.02849740932642487,1,34
aeh:Mlg_2167,2190,150,0.0,0.06803652968036529,1,150
aeh:Mlg_2694,2100,150,0.0,0.07095238095238095,1,150
aeh:Mlg_2266,918,150,0.0,0.16230936819172112,1,150
aeh:Mlg_1216,339,136,0.0,0.39823008849557523,1,136
aeh:Mlg_2373,825,150,0.0,0.1806060606060606,1,150
mta:Moth_2191,2022,150,0.0,0.07368941641938674,1,150
lje:BUE77_05995,1443,150,0.0,0.10325710325710326,1,150
lje:BUE77_02925,828,28,0.0,0.03260869565217391,1,28
lje:BUE77_03755,3570,150,0.0,0.041736694677871146,1,150
lje:BUE77_05485,714,150,0.0,0.20868347338935575,1,150
lje:BUE77_07610,1797,150,0.0,0.08291597106288258,1,150
lje:BUE77_03820,1941,150,0.0,0.07676455435342606,1,150
lje:BUE77_03095,831,150,0.0,0.1793020457280385,1,150
lje:BUE77_00845,1809,150,0.0,0.08236594803758983,1,150
lje:BUE77_07510,1086,150,0.0,0.13720073664825047,1,150
lje:BUE77_05525,3120,150,0.0,0.04775641025641025,1,150
lje:BUE77_03890,1254,150,0.0,0.11881977671451356,1,150
lje:BUE77_02455,486,150,0.0,0.3065843621399177,1,150
lje:BUE77_01825,2484,150,0.0,0.05998389694041868,1,150
lje:BUE77_07745,1101,150,0.0,0.13533151680290645,1,150
lje:BUE77_00835,1386,150,0.0,0.1075036075036075,1,150
lje:BUE77_01385,1263,150,0.0,0.11797307996832937,1,150
lje:BUE77_05055,1410,150,0.0,0.10567375886524823,1,150
lje:BUE77_07860,2538,150,0.0,0.058707643814026794,1,150
lje:BUE77_04325,423,98,0.0,0.2293144208037825,1,98
lje:BUE77_04330,909,69,0.0,0.0748074807480748,1,69
lje:BUE77_06240,1083,86,0.0,0.07848568790397045,1,86
lje:BUE77_03650,2394,150,0.0,0.06223893065998329,1,150
lje:BUE77_02190,513,150,0.0,0.290448343079922,1,150
lje:BUE77_03725,969,52,0.0,0.05263157894736842,1,52
lje:BUE77_03730,960,97,0.0,0.1,1,97
lje:BUE77_01705,3486,150,0.0,0.04274239816408491,1,150
ssem:JYB85_11445,1305,150,0.0,0.11417624521072797,1,150
ssem:JYB85_11120,894,141,0.0,0.15659955257270694,1,141
ssem:JYB85_16805,1065,150,0.0,0.13990610328638498,1,150
ptw:TUM18999_15140,2850,150,0.0,0.05228070175438596,1,150
ptw:TUM18999_56870,1086,150,0.0,0.13720073664825047,1,150
bact:AB656_00695,996,150,0.0,0.1495983935742972,1,150
bact:AB656_02920,1659,150,0.0,0.08981314044605183,1,150
bact:AB656_01600,570,59,0.0,0.10175438596491228,1,59
bact:AB656_02910,927,150,0.0,0.16073354908306364,1,150
bact:AB656_03810,1797,111,0.0,0.06121313299944352,1,111
bact:AB656_02945,1653,150,0.0,0.09013914095583787,1,150
bact:AB656_04975,696,38,0.0,0.05316091954022988,1,38
bact:AB656_06735,594,20,0.0,0.03198653198653199,1,20
bact:AB656_02525,1818,150,0.0,0.08195819581958196,1,150
bact:AB656_02735,492,150,0.0,0.30284552845528456,1,150
bact:AB656_06305,1749,150,0.0,0.0851915380217267,1,150
bact:AB656_05505,1290,150,0.0,0.11550387596899225,1,150
bact:AB656_03410,1557,150,0.0,0.09569685292228645,1,150
bact:AB656_02445,1875,150,0.0,0.07946666666666667,1,150
bact:AB656_06625,9390,150,0.0,0.015867944621938232,1,150
bact:AB656_06455,2433,150,0.0,0.061241265926839296,1,150
bact:AB656_01640,1563,150,0.0,0.09532949456174024,1,150
bact:AB656_01630,1689,150,0.0,0.08821788040260509,1,150
bact:AB656_01340,2649,150,0.0,0.05624764061910155,1,150
bact:AB656_06285,1395,150,0.0,0.10681003584229391,1,150
bact:AB656_05175,2625,150,0.0,0.05676190476190476,1,150
bact:AB656_03830,1182,150,0.0,0.1260575296108291,1,150
ado:A6F68_01974,3471,150,0.0,0.04292711034284068,1,150
ado:A6F68_02471,5892,150,0.0,0.025288526816021725,1,150
ado:A6F68_00404,1023,150,0.0,0.14565004887585534,1,150
ado:A6F68_00155,1164,142,0.0,0.1211340206185567,1,142
ado:A6F68_00156,849,9,0.0,0.009422850412249705,1,9
ado:A6F68_01996,612,150,0.0,0.2434640522875817,1,150
prs:B9H02_09800,408,150,0.0,0.36519607843137253,1,150
prs:B9H02_06820,900,150,0.0,0.16555555555555557,1,150
prs:B9H02_05495,711,103,0.0,0.14345991561181434,1,103
prs:B9H02_05500,2364,40,0.0,0.01649746192893401,1,40
prs:B9H02_04230,612,150,0.0,0.2434640522875817,1,150
prs:B9H02_10080,828,150,0.0,0.17995169082125603,1,150
prs:B9H02_04860,651,150,0.0,0.22887864823348694,1,150
prs:B9H02_05065,2097,150,0.0,0.07105388650453028,1,150
prs:B9H02_01325,3906,150,0.0,0.038146441372247826,1,150
prs:B9H02_01790,555,107,0.0,0.19099099099099098,1,107
yal:AT01_3093,1323,150,0.0,0.1126228269085412,1,150
yal:AT01_4001,1092,150,0.0,0.13644688644688643,1,150
yal:AT01_1182,678,150,0.0,0.21976401179941002,1,150
yal:AT01_1193,2154,150,0.0,0.06917363045496751,1,150
mex:Mext_1658,1344,150,0.0,0.11086309523809523,1,150
mex:Mext_2564,1686,150,0.0,0.08837485172004746,1,150
mex:Mext_4104,1764,150,0.0,0.0844671201814059,1,150
sdc:SDSE_1640,912,150,0.0,0.16337719298245615,1,150
sdc:SDSE_1056,339,16,0.0,0.04424778761061947,1,16
sdc:SDSE_1146,2460,150,0.0,0.06056910569105691,1,150
sdc:SDSE_1653,1236,150,0.0,0.12055016181229773,1,150
sdc:SDSE_1878,726,150,0.0,0.20523415977961432,1,150
sdc:SDSE_1864,204,9,0.0,0.0392156862745098,1,9
sdc:SDSE_1786,1896,150,0.0,0.07858649789029536,1,150
sdc:SDSE_1837,1830,150,0.0,0.0814207650273224,1,150
sdc:SDSE_2101,1092,150,0.0,0.13644688644688643,1,150
sdc:SDSE_0507,696,150,0.0,0.21408045977011494,1,150
sdc:SDSE_1659,741,8,0.0,0.009446693657219974,1,8
sdc:SDSE_1660,1107,55,0.0,0.04878048780487805,1,55
ckn:Calkro_0664,7674,150,0.0,0.019416210581183216,1,150
ckn:Calkro_0991,219,150,1.0,0.680365296803653,1,150
ckn:Calkro_0071,1548,150,0.0,0.0962532299741602,1,150
ckn:Calkro_1649,1884,150,0.0,0.07908704883227176,1,150
ckn:Calkro_2140,1581,150,0.0,0.09424414927261227,1,150
ckn:Calkro_1393,1110,150,0.0,0.13423423423423422,1,150
ckn:Calkro_1581,1323,150,0.0,0.1126228269085412,1,150
ckn:Calkro_1939,2730,5,0.0,0.0014652014652014652,1,5
ckn:Calkro_1848,3492,150,0.0,0.04266895761741123,1,150
ckn:Calkro_0854,3666,150,0.0,0.04064375340971085,1,150
ckn:Calkro_1331,1374,99,0.0,0.07132459970887918,1,99
mgan:HFMG08NCA_3416,2175,68,0.0,0.030804597701149426,1,68
mgan:HFMG08NCA_3418,234,52,0.0,0.21794871794871795,1,52
mgan:HFMG08NCA_1442,2169,150,0.0,0.06869525126786538,1,150
mgan:HFMG08NCA_3660,993,144,0.0,0.14400805639476336,1,144
mgan:HFMG08NCA_0210,2673,150,0.0,0.05574261129816686,1,150
mgan:HFMG08NCA_0381,630,150,0.0,0.2365079365079365,1,150
mgan:HFMG08NCA_2652,2013,150,0.0,0.07401887729756582,1,150
mgan:HFMG08NCA_5403,1176,150,0.0,0.12670068027210885,1,150
dsx:GD604_15410,831,150,0.0,0.1793020457280385,1,150
dsx:GD604_15385,1806,150,0.0,0.08250276854928018,1,150
dsx:GD604_13810,2490,107,0.0,0.04257028112449799,1,107
dsx:GD604_08885,858,96,0.0,0.11072261072261072,1,96
dsx:GD604_01835,1935,150,0.0,0.07700258397932816,1,150
dsx:GD604_02865,1041,150,0.0,0.1431316042267051,1,150
dsx:GD604_01605,2085,134,0.0,0.06378896882494005,1,134
dsx:GD604_09265,1026,150,0.0,0.145224171539961,1,150
dsx:GD604_00005,1317,150,0.0,0.11313591495823842,1,150
dsx:GD604_13360,765,150,0.0,0.19477124183006536,1,150
dsx:GD604_09140,960,150,0.0,0.15520833333333334,1,150
dsx:GD604_13785,1215,150,0.0,0.12263374485596708,1,150
dsx:GD604_11065,1668,150,0.0,0.08932853717026379,1,150
phb:HYN04_06445,1164,43,0.0,0.03608247422680412,1,43
phb:HYN04_06450,849,111,0.0,0.12956419316843346,1,111
phb:HYN04_08540,738,150,0.0,0.2018970189701897,1,150
phb:HYN04_12820,501,150,0.0,0.29740518962075846,1,150
phb:HYN04_03800,678,150,0.0,0.21976401179941002,1,150
phb:HYN04_06375,951,150,0.0,0.15667718191377497,1,150
phb:HYN04_04890,3039,150,0.0,0.04902928594932544,1,150
phb:HYN04_04690,1218,150,0.0,0.12233169129720854,1,150
phb:HYN04_03370,1098,150,0.0,0.13570127504553733,1,150
phb:HYN04_01590,336,150,0.0,0.44345238095238093,1,150
phb:HYN04_03670,987,150,0.0,0.15096251266464034,1,150
phb:HYN04_05225,1170,150,0.0,0.12735042735042734,1,150
phb:HYN04_00425,498,150,0.0,0.2991967871485944,1,150
phb:HYN04_02920,2265,150,0.0,0.06578366445916115,1,150
phb:HYN04_12865,702,50,0.0,0.0698005698005698,1,50
phb:HYN04_12870,972,97,0.0,0.09876543209876543,1,97
phb:HYN04_06755,1170,150,0.0,0.12735042735042734,1,150
phb:HYN04_06005,570,150,0.0,0.2614035087719298,1,150
phb:HYN04_00410,1296,150,0.0,0.11496913580246913,1,150
phb:HYN04_01345,1833,150,0.0,0.0812875068194217,1,150
phb:HYN04_03775,1098,150,0.0,0.13570127504553733,1,150
phb:HYN04_02265,651,150,0.0,0.22887864823348694,1,150
phb:HYN04_06745,1095,150,0.0,0.13607305936073058,1,150
phb:HYN04_00905,1758,150,0.0,0.08475540386803185,1,150
phb:HYN04_05395,4194,150,0.0,0.03552694325226514,1,150
phb:HYN04_07025,426,150,0.0,0.34976525821596244,1,150
mne:D174_02870,1404,127,0.0,0.08974358974358974,1,127
mne:D174_01980,2187,150,0.0,0.06812985825331504,1,150
mne:D174_09570,606,102,0.0,0.16666666666666666,1,102
mne:D174_09575,1164,30,0.0,0.02491408934707904,1,30
mne:D174_23305,1212,150,0.0,0.12293729372937294,1,150
mne:D174_02190,1122,150,0.0,0.13279857397504458,1,150
mne:D174_19750,1302,82,0.0,0.06221198156682028,1,82
mne:D174_19755,807,34,0.0,0.040892193308550186,1,34
mne:D174_02950,978,58,0.0,0.05828220858895705,1,58
mne:D174_02955,897,6,0.0,0.005574136008918618,1,6
salq:SYNTR_1919,1197,150,0.0,0.12447786131996658,1,150
salq:SYNTR_0340,1584,150,0.0,0.09406565656565656,1,150
dol:Dole_2683,2742,150,0.0,0.054339897884755656,1,150
dol:Dole_3162,1719,150,0.0,0.0866783013379872,1,150
dol:Dole_1504,363,60,0.0,0.162534435261708,1,60
pjd:Pjdr2_4016,939,150,0.0,0.15867944621938232,1,150
pjd:Pjdr2_6160,1758,150,0.0,0.08475540386803185,1,150
pjd:Pjdr2_2517,3966,150,0.0,0.03756933938477055,1,150
pjd:Pjdr2_3529,750,150,0.0,0.19866666666666666,1,150
cus:CulFRC11_1805,918,150,0.0,0.16230936819172112,1,150
cus:CulFRC11_2091,720,107,0.0,0.14722222222222223,1,107
cus:CulFRC11_1611,2187,150,0.0,0.06812985825331504,1,150
cus:CulFRC11_1230,2673,44,0.0,0.016086793864571642,1,44
cus:CulFRC11_0725,1833,150,0.0,0.0812875068194217,1,150
cus:CulFRC11_1920,762,100,0.0,0.12992125984251968,1,100
cus:CulFRC11_1921,930,50,0.0,0.05268817204301075,1,50
cus:CulFRC11_2117,3107,150,0.0,0.047956227872545866,1,150
cus:CulFRC11_1424,333,150,0.0,0.44744744744744747,1,150
cus:CulFRC11_1457,2214,150,0.0,0.06729900632339657,1,150
cus:CulFRC11_0653,1506,150,0.0,0.09893758300132802,1,150
cus:CulFRC11_0368,4011,150,0.0,0.037147843430565944,1,150
cus:CulFRC11_1403,204,70,0.0,0.3382352941176471,1,70
cus:CulFRC11_1404,789,80,0.0,0.10012674271229405,1,80
cus:CulFRC11_1594,1455,150,0.0,0.10240549828178694,1,150
cus:CulFRC11_1912,1263,300,0.0,0.23594615993665874,2,300
cus:CulFRC11_1185,711,16,0.0,0.02109704641350211,1,16
cus:CulFRC11_1825,1281,149,0.0,0.11553473848555816,1,149
cus:CulFRC11_0126,1542,150,0.0,0.0966277561608301,1,150
cus:CulFRC11_1874,1749,150,0.0,0.0851915380217267,1,150
cus:CulFRC11_0301,1239,150,0.0,0.12025827280064569,1,150
cus:CulFRC11_2034,1701,150,0.0,0.08759553203997648,1,150
cus:CulFRC11_0968,1569,150,0.0,0.09496494582536648,1,150
cus:CulFRC11_1650,705,107,0.0,0.150354609929078,1,107
cus:CulFRC11_1513,1623,150,0.0,0.0918052988293284,1,150
cus:CulFRC11_0617,363,150,0.0,0.41046831955922863,1,150
cus:CulFRC11_0096,1146,150,0.0,0.1300174520069808,1,150
cus:CulFRC11_1211,3363,150,0.0,0.044305679452869465,1,150
cus:CulFRC11_1928,1353,150,0.0,0.11012564671101256,1,150
cus:CulFRC11_1952,669,150,0.0,0.2227204783258595,1,150
cus:CulFRC11_0435,2124,150,0.0,0.07015065913370998,1,150
cus:CulFRC11_0524,1422,150,0.0,0.10478199718706048,1,150
cus:CulFRC11_0357,1074,150,0.0,0.1387337057728119,1,150
bsy:I653_16120,1011,150,0.0,0.14737883283877348,1,150
bsy:I653_19015,1728,87,0.0,0.04976851851851852,1,87
bsy:I653_19020,1704,217,0.0,0.12617370892018778,2,217
bsy:I653_10680,2796,7,0.0,0.002145922746781116,1,7
bsy:I653_10685,384,18,0.0,0.044270833333333336,1,18
bsy:I653_15395,7131,150,0.0,0.020894685177394474,1,150
bsy:I653_09695,699,150,0.0,0.21316165951359084,1,150
bsy:I653_12725,798,150,0.0,0.18671679197994986,1,150
bsy:I653_02620,1308,150,0.0,0.11391437308868502,1,150
bsy:I653_08080,2418,150,0.0,0.06162117452440033,1,150
bsy:I653_19745,2592,128,0.0,0.048996913580246916,1,128
bsy:I653_00540,3582,150,0.0,0.041596873255164715,1,150
bsy:I653_15730,987,150,0.0,0.15096251266464034,1,150
bsy:I653_12085,1317,150,0.0,0.11313591495823842,1,150
bsy:I653_04240,1032,44,0.0,0.041666666666666664,1,44
bsy:I653_02070,774,150,0.0,0.1925064599483204,1,150
bsy:I653_19140,651,150,0.0,0.22887864823348694,1,150
bsy:I653_18950,1920,150,0.0,0.07760416666666667,1,150
bsy:I653_08400,660,126,0.0,0.1893939393939394,1,126
bsy:I653_08405,666,32,0.0,0.046546546546546545,1,32
bsy:I653_10000,1899,150,0.0,0.0784623486045287,1,150
bsy:I653_11315,918,150,0.0,0.16230936819172112,1,150
bsy:I653_10545,1926,150,0.0,0.07736240913811007,1,150
cola:DBO93_08210,1698,150,0.0,0.08775029446407538,1,150
mhad:B586_17390,2823,150,0.0,0.052780729720155864,1,150
mhad:B586_08715,74,66,1.0,0.8783783783783784,1,66
mhad:B586_12625,1224,150,0.0,0.12173202614379085,1,150
mhad:B586_13885,2373,150,0.0,0.06278971765697429,1,150
mhad:B586_18390,996,150,0.0,0.1495983935742972,1,150
sms:SMDSEM_096,1893,99,0.0,0.051769677760169046,1,99
sms:SMDSEM_027,1869,150,0.0,0.07972177635098983,1,150
hht:F506_07010,2025,150,0.0,0.07358024691358024,1,150
hht:F506_22300,1842,150,0.0,0.08089033659066232,1,150
hht:F506_12130,2406,102,0.0,0.04197838736492103,1,102
hht:F506_02385,1662,150,0.0,0.08965102286401926,1,150
hht:F506_15485,471,144,0.0,0.3036093418259023,1,144
hht:F506_05655,510,20,0.0,0.03725490196078431,1,20
hht:F506_06800,1176,150,0.0,0.12670068027210885,1,150
hht:F506_08925,3672,150,0.0,0.04057734204793028,1,150
hht:F506_15095,936,150,0.0,0.15918803418803418,1,150
hht:F506_05880,702,5,0.0,0.005698005698005698,1,5
hht:F506_05885,816,106,0.0,0.12867647058823528,1,106
hht:F506_21710,4107,150,0.0,0.03627952276600925,1,150
hht:F506_19300,1668,150,0.0,0.08932853717026379,1,150
hht:F506_14310,723,150,0.0,0.20608575380359612,1,150
hht:F506_13990,933,142,0.0,0.15112540192926044,1,142
hht:F506_21770,1269,127,0.0,0.09929078014184398,1,127
sade:GFK82_00384,2790,150,0.0,0.053405017921146956,1,150
ppsh:G5J76_14485,1218,150,0.0,0.12233169129720854,1,150
ppsh:G5J76_06740,912,150,0.0,0.16337719298245615,1,150
ppsh:G5J76_11725,879,10,0.0,0.010238907849829351,1,10
ppsh:G5J76_19645,1167,101,0.0,0.0856898029134533,1,101
ppsh:G5J76_06085,612,112,0.0,0.18137254901960784,1,112
ppsh:G5J76_10290,894,150,0.0,0.16666666666666666,1,150
ppsh:G5J76_08295,2643,23,0.0,0.00832387438516837,1,23
snan:I6N98_07305,441,150,0.0,0.3378684807256236,1,150
snan:I6N98_01210,798,150,0.0,0.18671679197994986,1,150
snan:I6N98_03925,1782,10,0.0,0.005050505050505051,1,10
snan:I6N98_12535,3921,150,0.0,0.03800051007396073,1,150
snan:I6N98_12990,1857,150,0.0,0.08023694130317717,1,150
snan:I6N98_04400,519,150,0.0,0.28709055876685935,1,150
snan:I6N98_11815,993,150,0.0,0.1500503524672709,1,150
snan:I6N98_09410,414,72,0.0,0.17149758454106281,1,72
kuy:FY550_12255,879,90,0.0,0.1012514220705347,1,90
kuy:FY550_01210,1692,150,0.0,0.08806146572104019,1,150
kuy:FY550_13225,483,150,0.0,0.3084886128364389,1,150
kuy:FY550_14345,3234,150,0.0,0.046072974644403214,1,150
kuy:FY550_02415,765,150,0.0,0.19477124183006536,1,150
kuy:FY550_05315,1272,150,0.0,0.11713836477987422,1,150
kuy:FY550_02665,765,15,0.0,0.018300653594771243,1,15
lef:LJPFL01_3797,453,150,0.0,0.32891832229580575,1,150
lef:LJPFL01_4195,1470,150,0.0,0.10136054421768707,1,150
lef:LJPFL01_0197,4029,150,0.0,0.03698188136013899,1,150
lef:LJPFL01_4162,2433,150,0.0,0.061241265926839296,1,150
lef:LJPFL01_1319,1284,138,0.0,0.10669781931464174,1,138
lef:LJPFL01_1980,1020,150,0.0,0.14607843137254903,1,150
lef:LJPFL01_3182,951,150,0.0,0.15667718191377497,1,150
lef:LJPFL01_3668,939,150,0.0,0.15867944621938232,1,150
lef:LJPFL01_0443,2013,150,0.0,0.07401887729756582,1,150
lef:LJPFL01_3172,1182,150,0.0,0.1260575296108291,1,150
lef:LJPFL01_0846,2445,150,0.0,0.06094069529652352,1,150
lef:LJPFL01_3523,2259,150,0.0,0.06595838866755202,1,150
lef:LJPFL01_1436,1653,150,0.0,0.09013914095583787,1,150
lef:LJPFL01_1597,1047,84,0.0,0.07927411652340019,1,84
lef:LJPFL01_3902,1005,150,0.0,0.1482587064676617,1,150
lef:LJPFL01_4206,996,107,0.0,0.10642570281124498,1,107
lef:LJPFL01_1350,1395,150,0.0,0.10681003584229391,1,150
lef:LJPFL01_2588,738,150,0.0,0.2018970189701897,1,150
lef:LJPFL01_0238,1545,150,0.0,0.0964401294498382,1,150
lef:LJPFL01_0060,1257,150,0.0,0.11853619729514718,1,150
lef:LJPFL01_3571,1845,150,0.0,0.08075880758807588,1,150
lef:LJPFL01_1158,1206,150,0.0,0.12354892205638475,1,150
lef:LJPFL01_2149,3741,150,0.0,0.03982892274792836,1,150
lef:LJPFL01_1405,612,8,0.0,0.011437908496732025,1,8
lef:LJPFL01_0747,1398,150,0.0,0.10658082975679542,1,150
lef:LJPFL01_3715,1938,150,0.0,0.07688338493292053,1,150
lef:LJPFL01_1042,1677,150,0.0,0.08884913536076326,1,150
lef:LJPFL01_3880,804,150,0.0,0.1853233830845771,1,150
lef:LJPFL01_1664,1122,150,0.0,0.13279857397504458,1,150
lef:LJPFL01_2745,582,150,0.0,0.25601374570446733,1,150
lef:LJPFL01_1759,2388,108,0.0,0.044807370184254604,1,108
lef:LJPFL01_1760,300,38,0.0,0.12333333333333334,1,38
lef:LJPFL01_3924,474,150,0.0,0.3143459915611814,1,150
lef:LJPFL01_0465,1002,150,0.0,0.14870259481037923,1,150
lef:LJPFL01_2886,1275,150,0.0,0.11686274509803922,1,150
lef:LJPFL01_2510,1584,59,0.0,0.036616161616161616,1,59
lef:LJPFL01_2583,1218,51,0.0,0.041050903119868636,1,51
lef:LJPFL01_1386,1233,150,0.0,0.12084347120843471,1,150
lef:LJPFL01_3891,1221,149,0.0,0.12121212121212122,1,149
lef:LJPFL01_1469,1674,150,0.0,0.08900836320191159,1,150
lef:LJPFL01_1146,834,150,0.0,0.17865707434052758,1,150
lef:LJPFL01_0972,1269,150,0.0,0.11741528762805359,1,150
lef:LJPFL01_0229,945,150,0.0,0.15767195767195769,1,150
lef:LJPFL01_2751,3123,150,0.0,0.04771053474223503,1,150
lef:LJPFL01_0088,717,150,0.0,0.20781032078103207,1,150
bgn:BgCN_0759,2814,150,0.0,0.05294953802416489,1,150
bgn:BgCN_0597,3486,150,0.0,0.04274239816408491,1,150
bgn:BgCN_0450,1458,150,0.0,0.10219478737997256,1,150
bgn:BgCN_0504,879,150,0.0,0.1695108077360637,1,150
bgn:BgCN_0146,1119,150,0.0,0.13315460232350312,1,150
bgn:BgCN_0301,549,150,0.0,0.27140255009107467,1,150
bgn:BgCN_0337,972,150,0.0,0.15329218106995884,1,150
pig:EGT29_13980,2916,51,0.0,0.017146776406035666,1,51
pig:EGT29_13985,342,109,0.0,0.3157894736842105,1,109
pig:EGT29_13710,3483,150,0.0,0.04277921332184898,1,150
pig:EGT29_13675,642,150,0.0,0.23208722741433022,1,150
pig:EGT29_02690,801,150,0.0,0.18601747815230962,1,150
pig:EGT29_04420,1068,150,0.0,0.13951310861423222,1,150
pig:EGT29_15165,1665,139,0.0,0.08288288288288288,1,139
pig:EGT29_20560,2277,150,0.0,0.06543697848045674,1,150
pig:EGT29_02520,2499,53,0.0,0.020808323329331732,1,53
pig:EGT29_02525,744,87,0.0,0.11559139784946236,1,87
afs:AFR_08070,408,150,0.0,0.36519607843137253,1,150
afs:AFR_14610,1659,150,0.0,0.08981314044605183,1,150
afs:AFR_40860,1800,150,0.0,0.08277777777777778,1,150
afs:AFR_23235,996,150,0.0,0.1495983935742972,1,150
afs:AFR_35870,831,150,0.0,0.1793020457280385,1,150
afs:AFR_39635,1137,150,0.0,0.1310466138962181,1,150
afs:AFR_29110,912,150,0.0,0.16337719298245615,1,150
afs:AFR_01650,1299,150,0.0,0.1147036181678214,1,150
afs:AFR_36555,576,150,0.0,0.2586805555555556,1,150
sui:SSUJS14_1827,1791,150,0.0,0.08319374651032943,1,150
sui:SSUJS14_1340,2058,150,0.0,0.07240038872691934,1,150
sui:SSUJS14_0512,1812,150,0.0,0.08222958057395144,1,150
sui:SSUJS14_1678,1248,150,0.0,0.11939102564102565,1,150
sui:SSUJS14_0723,1029,150,0.0,0.14480077745383868,1,150
sui:SSUJS14_0150,2082,133,0.0,0.06340057636887608,1,133
sui:SSUJS14_1797,1389,150,0.0,0.10727141828653708,1,150
sui:SSUJS14_0457,2229,150,0.0,0.06684611933602512,1,150
sui:SSUJS14_1804,2823,150,0.0,0.052780729720155864,1,150
sui:SSUJS14_1560,2010,150,0.0,0.07412935323383085,1,150
sui:SSUJS14_1873,1881,150,0.0,0.07921318447634237,1,150
sui:SSUJS14_0095,384,150,0.0,0.3880208333333333,1,150
sui:SSUJS14_1933,1038,147,0.0,0.14065510597302505,1,147
sui:SSUJS14_0626,1809,150,0.0,0.08236594803758983,1,150
sui:SSUJS14_1983,948,150,0.0,0.1571729957805907,1,150
sui:SSUJS14_1768,792,150,0.0,0.18813131313131312,1,150
sui:SSUJS14_t019,79,51,1.0,0.6329113924050633,1,51
sui:SSUJS14_t020,73,73,1.0,0.9863013698630136,1,73
sui:SSUJS14_t021,72,11,0.0,0.1388888888888889,1,11
sui:SSUJS14_1366,2370,150,0.0,0.0628691983122363,1,150
sui:SSUJS14_0232,1935,150,0.0,0.07700258397932816,1,150
sui:SSUJS14_0872,522,150,0.0,0.28544061302681994,1,150
sui:SSUJS14_1356,3378,150,0.0,0.04410894020130254,1,150
sui:SSUJS14_0519,1077,150,0.0,0.13834726090993502,1,150
aaq:AOC05_05035,858,150,0.0,0.17365967365967366,1,150
aaq:AOC05_14690,1005,6,0.0,0.004975124378109453,1,6
aaq:AOC05_16190,1479,150,0.0,0.10074374577417174,1,150
aaq:AOC05_09010,1554,50,0.0,0.03153153153153153,1,50
aaq:AOC05_16620,603,150,0.0,0.2470978441127695,1,150
hiw:NTHI477_00960,2433,150,0.0,0.061241265926839296,1,150
hiw:NTHI477_00934,1344,150,0.0,0.11086309523809523,1,150
hiw:NTHI477_00432,1650,95,0.0,0.05696969696969697,1,95
hiw:NTHI477_00082,1407,150,0.0,0.10589907604832978,1,150
hiw:NTHI477_01643,1419,150,0.0,0.10500352360817478,1,150
hiw:NTHI477_01813,1236,150,0.0,0.12055016181229773,1,150
hiw:NTHI477_00036,1077,101,0.0,0.09285051067780872,1,101
hiw:NTHI477_01583,912,150,0.0,0.16337719298245615,1,150
hiw:NTHI477_01693,1890,150,0.0,0.07883597883597884,1,150
hiw:NTHI477_00828,1371,150,0.0,0.10867979576951131,1,150
hiw:NTHI477_00447,2808,150,0.0,0.053062678062678066,1,150
hiw:NTHI477_00001,2057,150,0.0,0.07243558580456977,1,150
hiw:NTHI477_00325,1200,150,0.0,0.12416666666666666,1,150
hiw:NTHI477_01606,708,61,0.0,0.0847457627118644,1,61
hiw:NTHI477_00717,1101,150,0.0,0.13533151680290645,1,150
